scorer,,,Comportement,Comportement,Comportement,Comportement,Comportement,Comportement,Comportement,Comportement,Comportement,Comportement,Comportement,Comportement,Comportement,Comportement,Comportement,Comportement,Comportement,Comportement,Comportement,Comportement
labeled-data,out1_h264_acq1,img04505.png,300.0080377565852,374.4016559813925,321.0760846763315,245.65248036072092,344.4850256982717,494.56755322735256,263.33403015554546,489.8857650229645,428.75721337725673,387.66672256049196,,,367.1136686861474,313.53840932434775,220.41763828198827,309.6369191540244,,,,
labeled-data,out1_h264_acq1,img04508.png,288.1868330303262,412.8863533174426,,,344.2017313457812,493.7078494583134,264.9806608710664,520.114872949885,425.82344031972974,396.08188382280616,,,361.00620084041765,327.2635801781044,,,,,420.2219504881843,199.22952688563595
labeled-data,out1_h264_acq1,img04548.png,114.67092905712451,16.290970157603397,,,221.64055630239443,268.6295780182403,190.5553654789827,267.71530769990466,391.6948355128237,435.9410462736626,266.43980190084085,457.883533913718,246.3258548974568,37.31918747932309,,,,,,
labeled-data,out1_h264_acq1,img04583.png,136.86110882034342,160.25564966836947,,,,,,,394.770429095869,441.68253714227126,265.4238095048,429.1398346364706,277.18259310398804,139.0898391898309,,,,,,
labeled-data,out1_h264_acq1,img04833.png,661.7538238943058,265.2003401499721,511.914876118601,143.22400663008005,,,,,,,454.95130919560575,268.2961861783957,637.6062248726013,188.42335864506543,607.2669337940495,216.28597290087833,422.7545104999997,187.8041894393807,,
labeled-data,out1_h264_acq1,img04866.png,818.8818116977408,83.33879385693876,,,,,,,730.3080274318935,283.4499360871865,657.5900440531423,292.74471591755315,,,734.6820414697131,96.46083597039762,,,443.26335619998076,240.25654746371768
labeled-data,out1_h264_acq1,img04876.png,,,,,,,,,,,,,,,,,,,,
labeled-data,out1_h264_acq1,img04942.png,,,609.6710822766095,171.53856009295447,531.0257305370051,350.45673530055467,,,,,,,441.8943318987866,254.77155735070255,,,,,,
labeled-data,out1_h264_acq1,img04965.png,,,463.0553233192125,183.01208674667896,,,,,434.243237817402,350.64603875721275,,,282.8488249078887,211.82417224848945,309.5654860095675,171.4872525459548,574.636672626224,252.16109195102416,,
labeled-data,out1_h264_acq1,img05000.png,,,416.11949263347236,196.477571345235,248.70802776967065,371.4495539770793,,,,,,,219.54603066436323,255.88163952271302,,,503.6054839493945,255.88163952271302,,
labeled-data,out1_h264_acq1,img05013.png,,,228.88928689233595,212.0468416709466,,,,,301.5768490349344,361.49246943612906,,,,,,,338.211380354804,235.88836205371894,,
labeled-data,out1_h264_acq1,img05058.png,,,161.65400825162448,217.65804817516107,,,,,140.8413469800464,357.8957419812706,,,34.59747395461682,250.35771371485646,,,240.4447973511701,273.15847823270275,486.23241617742565,274.14955734087306
labeled-data,out1_h264_acq1,img05125.png,,,136.21014699586124,219.53139717425415,,,,,89.39981447124308,353.1121021835307,,,,,,,203.57135721421434,281.18403025545877,,
labeled-data,out1_h264_acq1,img05303.png,,,256.71592921136244,145.11768676388726,,,,,,,270.53317885401117,267.74577734239483,,,353.4366767099037,180.81224834072987,,,,
labeled-data,out1_h264_acq1,img05337.png,618.8545248022201,219.74414154080392,458.75040335332085,129.22775915302753,,,,,410.0913076188515,243.2888652832891,,,,,,,370.32688529820985,159.05107589350877,,
labeled-data,out1_h264_acq1,img05423.png,674.4880696526703,424.6076608857603,634.2963843713808,180.7781035126036,,,,,,,,,699.2729422427989,298.0038522496982,596.1142833541558,315.42024920492366,,,,
labeled-data,out1_h264_acq1,img05545.png,,,,,541.6236157786138,507.0346157056282,436.5585674935203,519.0649647459061,621.023919444448,567.1863609070177,397.2594272952792,546.3337559038694,591.3490584784292,271.2397745161815,398.8634738339829,279.2600072097001,,,,
labeled-data,out1_h264_acq1,img05625.png,,,282.34972170686456,322.28578564292843,240.10625089196515,588.3054802340516,,,,,,,47.156343656343665,289.17603824746675,124.79299272156413,257.2080062794347,446.75674325674333,431.8904666761809,,
labeled-data,out1_h264_acq1,img05663.png,,,274.75262508450754,305.98822020063005,,,,,134.98694473695997,529.7581436586207,,,57.50027221267197,229.9498966954876,,,373.9645328959791,439.96050447159536,,
labeled-data,out1_h264_acq1,img05737.png,,,288.0357086727961,307.9771111780835,,,,,192.91176596786298,483.88090998958694,,,127.23094838588528,252.110668637091,221.5999391645888,231.72696662889103,358.24623781215155,431.78922707974255,800.6480665827137,512.5690831863128
labeled-data,out1_h264_acq1,img05848.png,,,297.927084736775,239.67952521449013,,,,,,,,,278.0557361940979,163.29902925357453,354.4362321550134,163.92000889553316,,,,
labeled-data,out1_h264_acq1,img05853.png,,,324.22008061528743,240.74000636630848,,,,,,,,,281.3290348495653,107.21127898245663,359.82774125098126,104.78348393911392,353.35362113540054,333.805483027781,,
labeled-data,out1_h264_acq1,img05876.png,,,322.3097616669046,219.53139717425415,,,,,,,,,,,,,342.8606393606394,353.1121021835307,,
labeled-data,out1_h264_acq1,img05877.png,,,318.8846153846155,213.82282003710566,355.4195090623663,351.97038675610094,,,,,,,,,,,,,,
labeled-data,out1_h264_acq1,img05908.png,,,354.27779363493653,243.50742115027822,,,,,243.53139717425438,366.8126873126872,,,212.70508063365207,165.87077208505764,274.3577137148566,133.9027401170257,409.0801341515628,365.67097188525753,,
labeled-data,out1_h264_acq1,img05961.png,,,402.22984158698443,214.9645354645353,,,,,,,,,294.9085914085914,213.82282003710566,,,,,,
labeled-data,out1_h264_acq1,img05969.png,,,309.53624120923143,196.53067332335996,,,,,,,,,,,374.99437512951545,197.24217477901522,334.4387921571656,259.14280142102297,583.4643016365069,379.38654742676215
labeled-data,out1_h264_acq1,img05986.png,,,339.65853792208054,150.25789553719767,,,,,310.1918771275639,275.4912039138933,395.19186018866947,270.391204930227,,,401.4251922798172,161.02456005827105,,,467.72517906747964,289.0912012036702
labeled-data,out1_h264_acq1,img06027.png,596.2590675638548,234.7447104364574,455.02693383442244,132.36453914560497,,,530.6307526338212,248.92042646134468,,,416.6999979152828,252.0705855779863,582.0833515389676,165.44120987034194,,,380.4731680739042,173.8416341813862,,
labeled-data,out1_h264_acq1,img06097.png,868.0497359783075,214.9645354645353,,,,,,,747.027900670758,452.4413443699157,652.2655201940917,471.85050663622087,,,,,,,,
labeled-data,out1_h264_acq1,img06130.png,826.9302813132149,496.9467380567403,627.622972788593,233.11548072918316,,,672.7897369506476,475.4387551224285,,,560.9482256922265,430.27199096037396,826.9302813132149,348.5416558099894,750.2184755141698,384.38829403384227,,,,
labeled-data,out1_h264_acq1,img06153.png,,,753.8781932353362,273.1920222634508,,,785.8462252033681,543.7785785642927,,,570.0620094191523,419.33159697445404,,,886.3171828171829,445.59105180533743,603.171756814614,269.76687598116155,,
labeled-data,out1_h264_acq1,img06207.png,,,,,904.5846296560584,234.3736977308405,866.9080205508777,237.7988440131296,847.4988582845725,470.7087912087911,727.6187384044528,517.5191237334094,,,766.4370629370629,42.56550592264864,,,471.87448266019703,317.71892393320957
labeled-data,out1_h264_acq1,img06247.png,,,,,949.111531325817,269.76687598116155,923.9937919223634,281.18403025545877,844.0737120022835,472.99222206365056,726.477022977023,515.23569287855,,,871.4748822605967,77.9586841729697,,,476.4413443699158,315.43549307835013
labeled-data,out1_h264_acq1,img06281.png,,,780.1376480662194,272.05030683602104,,,,,,,725.3353075495933,519.8025545882688,,,,,615.7306265163409,348.5452404738118,,
labeled-data,out1_h264_acq1,img06405.png,,,900.0177679463394,161.30391037533877,,,,,876.0417439703155,302.87662337662323,934.2692307692308,323.4275010703581,872.6165976880262,85.95069216497768,919.4269302126446,55.12437562437549,862.341158841159,240.08227486798899,587.187740830598,343.97837876409295
labeled-data,out1_h264_acq1,img06453.png,,,903.4429142286286,181.8547880690736,,,,,,,,,,,,,,,866.9080205508777,439.8824746681889
labeled-data,out1_h264_acq1,img06503.png,,,861.1994434137292,178.4296417867845,,,,,,,,,823.5228343085486,148.74504067361192,882.8920365348937,138.46960182674457,,,,
labeled-data,out1_h264_acq1,img06556.png,,,715.0598687027258,143.03646353646343,,,,,,,,,598.6048951048951,124.76901669758797,648.8403739118024,106.50156985871251,764.1536320822037,192.13022691594108,,
