scorer,,,Comportement,Comportement,Comportement,Comportement,Comportement,Comportement,Comportement,Comportement,Comportement,Comportement,Comportement,Comportement,Comportement,Comportement,Comportement,Comportement,Comportement,Comportement,Comportement,Comportement
labeled-data,out3_h264_acq1,img07945.png,430.08837275681674,394.84158000181776,,,382.6066640791611,398.65707444912937,389.8137091463052,407.55989482618975,344.875663433524,358.806354666097,316.0474831649474,409.25567013610606,,,,,289.3390220337661,352.87114108139,227.0192793943431,245.18940890170677
labeled-data,out3_h264_acq1,img08020.png,468.57868244531585,339.0602732266069,,,420.1570556021106,358.28107166818455,428.288931865855,376.02334715271775,370.25690580186085,348.67067244739576,353.62352253511096,407.8115907291732,,,,,317.7693408267834,367.1522094104512,,
labeled-data,out3_h264_acq1,img08045.png,469.49408428632273,332.6752265757036,,,417.35351959708225,356.70876811215044,428.35191996121887,376.6688280322503,370.10113284745796,348.15445671782186,354.6219027053397,408.03463647812157,,,,,318.77526448148683,365.2630795064789,223.86314282060374,293.1624548971385
labeled-data,out3_h264_acq1,img08173.png,,,,,488.36909839499697,324.4752151967196,,,440.16354993636935,320.09289260957166,448.5910933731923,365.93872890588875,,,,,378.13683024135196,347.39813334487815,244.30744046460265,298.51838141130474
labeled-data,out3_h264_acq1,img08554.png,,,,,401.98772762014625,486.95021091857933,,,391.82514533580814,446.299881781227,334.66061998640646,445.66472038845586,,,,,367.0538510177341,380.87825832580063,,
labeled-data,out3_h264_acq1,img08616.png,,,,,,,,,321.91128220495796,492.7057387030984,309.47358500304534,450.2102732632304,,,,,366.82518876742006,441.57298353968,,
labeled-data,out3_h264_acq1,img08881.png,474.0169116597689,249.45956424527844,,,484.48263641120786,193.32522239665087,,,,,421.6882879025736,152.41375291375277,,,,,413.12542219685076,107.69656533942236,,
labeled-data,out3_h264_acq1,img09049.png,,,,,376.0196708053851,315.108201322487,,,392.1939726939728,250.41099376813656,336.05963084534517,264.682436611008,,,,,375.06824128252697,203.7909471480899,,
labeled-data,out3_h264_acq1,img09053.png,383.63110698824994,353.1653822368108,,,378.87395937395945,314.15677179962887,356.03965082536513,319.8653489367775,391.2425431711147,252.31385281385275,337.9624898910614,266.58529565672416,,,,,364.602516531088,206.64523571666422,,
labeled-data,out3_h264_acq1,img09056.png,393.1454022168308,353.1653822368108,,,377.92252985110133,314.15677179962887,367.45680509966223,325.57392607392603,393.1454022168308,251.36242329099468,337.0110603682033,267.5367251795823,,,,,364.602516531088,207.59666523952228,,
labeled-data,out3_h264_acq1,img09059.png,407.41684505970227,347.45680509966223,,,378.87395937395945,311.3024832310546,376.0196708053851,323.67106702820985,391.2425431711147,250.41099376813656,337.0110603682033,269.43958422529846,,,,,360.7967984396556,207.59666523952228,,
labeled-data,out3_h264_acq1,img09068.png,,,,,407.41684505970227,306.54533561676413,375.0682412825271,323.67106702820985,393.1454022168308,252.31385281385275,337.9624898910614,266.58529565672416,,,,,348.4282146425004,226.62525569668418,,
labeled-data,out3_h264_acq1,img09193.png,481.6283478426336,394.0768517197088,,,,,,,464.5026164311879,303.69104704818983,441.6683078825937,358.87395937395934,,,,,392.1939726939728,297.9824699110413,251.38240331097472,275.14816136244707
labeled-data,out3_h264_acq1,img09207.png,481.6283478426336,392.17399267399264,,,,,,,467.35690499976215,303.69104704818983,443.5711669283098,356.97110032824315,,,,,395.99969078540516,300.8367584796156,,
labeled-data,out3_h264_acq1,img09225.png,480.6769183197755,392.17399267399264,,,,,,,467.35690499976215,303.69104704818983,440.7168783597356,357.9225298511013,,,,,391.2425431711147,297.9824699110413,,
labeled-data,out3_h264_acq1,img09363.png,510.17123352837643,274.19673183958895,,,473.06548213691076,289.4196042053184,490.1912135483565,316.0596308453451,428.34829456258035,293.2253222967508,446.42545549688407,356.01967080538503,,,,,,,,
labeled-data,out3_h264_acq1,img09396.png,488.28835450264023,368.3882546025403,,,474.0169116597689,330.3310736882165,475.919770705485,339.84536891679744,430.2511536082965,297.0310403881832,411.22256315113464,357.9225298511013,,,,,361.74822796251374,304.64247657104795,228.54809476238052,308.4481946624803
labeled-data,out3_h264_acq1,img09433.png,506.36551543694407,353.1653822368108,,,471.1626230911945,323.67106702820985,474.968341182627,340.79679843965556,430.2511536082965,296.0796108653251,411.22256315113464,357.9225298511013,,,,,359.8453689167975,304.64247657104795,,
labeled-data,out3_h264_acq1,img09536.png,489.23978402549835,195.22808144236706,,,466.40547547690414,225.67382617382606,,,425.494005994006,267.5367251795823,460.69689833975553,298.9338994338994,,,,,401.70826792255366,322.7196375053517,276.1195709052853,375.99969078540505
labeled-data,out3_h264_acq1,img09545.png,495.89979068550497,205.6938061938061,,,466.40547547690414,225.67382617382611,493.0455021169307,234.23669187954897,424.542576471148,266.58529565672416,461.64832786261366,297.0310403881832,,,,,398.8539793539794,319.8653489367775,,
labeled-data,out3_h264_acq1,img09549.png,485.434065934066,216.15953094524514,,,466.40547547690414,227.5766852195423,487.3369249797822,244.702416630988,424.542576471148,269.43958422529846,460.69689833975553,295.12818134246703,,,,,396.95112030826317,319.8653489367775,,
labeled-data,out3_h264_acq1,img09632.png,499.70550877693745,298.9338994338994,,,469.2597640454784,295.12818134246703,472.11405261405264,316.0596308453451,398.8539793539794,280.85673849959556,394.0968317396889,350.3110936682365,,,,,348.4282146425004,314.15677179962887,234.25667189952912,329.3796441653584
labeled-data,out3_h264_acq1,img09856.png,354.136791779649,125.7737262737262,,,392.1939726939728,135.28802150230717,,,441.6683078825937,168.58805480234048,454.0368916797489,122.91943770515184,,,,,492.0940725940726,167.63662527948236,,
labeled-data,out3_h264_acq1,img09953.png,239.96524903667762,190.47093382807662,,,260.8966985395557,145.75374625374616,,,290.39101374815664,122.91943770515184,259.9452690166976,88.66797488226052,,,,,316.0796108653252,76.2993910851053,,
labeled-data,out3_h264_acq1,img09975.png,276.1195709052853,215.20810142238707,,,,,,,290.39101374815664,121.01657865943571,232.35381285381288,130.53087388801669,,,,,277.0710004281433,83.91082726797003,,
labeled-data,out3_h264_acq1,img10042.png,,,,,238.0623899909615,278.9538794538794,219.98522905665766,261.8281480424337,259.9452690166976,208.5480947623804,208.56807478236055,206.64523571666422,,,,,251.38240331097472,161.92804814233375,,
labeled-data,out3_h264_acq1,img10086.png,,,,,239.0138195138195,276.09959088530513,,,260.8966985395557,208.5480947623804,208.56807478236055,205.6938061938061,,,,,251.38240331097472,153.3651824366109,,
labeled-data,out3_h264_acq1,img10185.png,,,,,,,,,,,256.1395509252652,310.3510537081965,,,,,322.7396175253318,298.9338994338994,,
labeled-data,out3_h264_acq1,img10253.png,251.38240331097472,143.85088720802992,,,,,,,218.08237001094153,203.7909471480899,267.55670519956243,225.67382617382611,,,,,228.54809476238052,284.662456591028,,
labeled-data,out3_h264_acq1,img10262.png,,,,,,,,,217.1309404880834,203.7909471480899,267.55670519956243,224.722396650968,,,,,223.79094714809003,284.662456591028,,
labeled-data,out3_h264_acq1,img10393.png,349.3796441653585,378.85397935397935,,,381.7282479425337,351.2625231910946,352.23393273393276,324.6224965510679,410.2711336282765,276.09959088530513,359.8453689167975,263.7310070881499,,,,,391.2425431711147,231.38240331097467,,
labeled-data,out3_h264_acq1,img10431.png,,,,,,,,,390.29111364825656,372.1939726939727,341.7682079824938,363.6311069882498,,,,,382.6796774653918,303.69104704818983,,
labeled-data,out3_h264_acq1,img10433.png,,,,,,,,,390.29111364825656,370.2911136482565,340.81677845963566,361.72824794253364,,,,,382.6796774653918,305.59390609390607,335.10820132248705,195.22808144236706
labeled-data,out3_h264_acq1,img10681.png,494.94836116264696,340.79679843965556,,,447.3768850197422,366.4853955568241,430.2511536082965,391.2225631511346,405.513986013986,337.94250987108126,338.9139194139194,365.533966033966,,,,,355.088221302507,312.2539127539127,,
