427740, 0.00665, 0.005
427750, 0.00497, 0.005
427760, 0.00258, 0.005
427770, 0.00539, 0.005
427780, 0.00556, 0.005
427790, 0.00312, 0.005
427800, 0.00521, 0.005
427810, 0.00368, 0.005
427820, 0.00293, 0.005
427830, 0.00538, 0.005
427840, 0.00202, 0.005
427850, 0.00431, 0.005
427860, 0.00383, 0.005
427870, 0.00438, 0.005
427880, 0.00492, 0.005
427890, 0.00517, 0.005
427900, 0.00166, 0.005
427910, 0.00520, 0.005
427920, 0.00695, 0.005
427930, 0.00478, 0.005
427940, 0.00447, 0.005
427950, 0.00497, 0.005
427960, 0.00646, 0.005
427970, 0.00662, 0.005
427980, 0.00531, 0.005
427990, 0.00643, 0.005
428000, 0.00691, 0.005
428010, 0.00259, 0.005
428020, 0.00387, 0.005
428030, 0.00433, 0.005
428040, 0.00582, 0.005
428050, 0.00430, 0.005
428060, 0.00301, 0.005
428070, 0.00425, 0.005
428080, 0.00597, 0.005
428090, 0.00426, 0.005
428100, 0.00343, 0.005
428110, 0.00733, 0.005
428120, 0.00341, 0.005
428130, 0.00597, 0.005
428140, 0.00536, 0.005
428150, 0.00401, 0.005
428160, 0.00432, 0.005
428170, 0.00726, 0.005
428180, 0.00672, 0.005
428190, 0.00372, 0.005
428200, 0.00471, 0.005
428210, 0.00647, 0.005
428220, 0.00434, 0.005
428230, 0.00576, 0.005
428240, 0.00399, 0.005
428250, 0.00393, 0.005
428260, 0.00559, 0.005
428270, 0.00550, 0.005
428280, 0.00585, 0.005
428290, 0.00530, 0.005
428300, 0.00316, 0.005
428310, 0.00439, 0.005
428320, 0.00435, 0.005
428330, 0.00494, 0.005
428340, 0.00571, 0.005
428350, 0.00344, 0.005
428360, 0.00458, 0.005
428370, 0.00478, 0.005
428380, 0.00578, 0.005
428390, 0.00394, 0.005
428400, 0.00315, 0.005
428410, 0.00447, 0.005
428420, 0.00479, 0.005
428430, 0.00429, 0.005
428440, 0.00698, 0.005
428450, 0.00311, 0.005
428460, 0.00303, 0.005
428470, 0.00583, 0.005
428480, 0.00534, 0.005
428490, 0.00649, 0.005
428500, 0.00246, 0.005
428510, 0.00551, 0.005
428520, 0.00321, 0.005
428530, 0.00384, 0.005
428540, 0.00428, 0.005
428550, 0.00348, 0.005
428560, 0.00344, 0.005
428570, 0.00452, 0.005
428580, 0.00382, 0.005
428590, 0.00255, 0.005
428600, 0.00539, 0.005
428610, 0.00524, 0.005
428620, 0.00492, 0.005
428630, 0.00493, 0.005
428640, 0.00461, 0.005
428650, 0.00514, 0.005
428660, 0.00461, 0.005
428670, 0.00617, 0.005
428680, 0.00343, 0.005
428690, 0.00573, 0.005
428700, 0.00427, 0.005
428710, 0.00378, 0.005
428720, 0.00315, 0.005
428730, 0.00523, 0.005
428740, 0.00357, 0.005
428750, 0.00267, 0.005
428760, 0.00407, 0.005
428770, 0.00594, 0.005
428780, 0.00408, 0.005
428790, 0.00466, 0.005
428800, 0.00597, 0.005
428810, 0.00620, 0.005
428820, 0.00202, 0.005
428830, 0.00358, 0.005
428840, 0.00300, 0.005
428850, 0.00481, 0.005
428860, 0.00480, 0.005
428870, 0.00353, 0.005
428880, 0.00390, 0.005
428890, 0.00279, 0.005
428900, 0.00742, 0.005
428910, 0.00558, 0.005
428920, 0.00422, 0.005
428930, 0.00381, 0.005
428940, 0.00526, 0.005
428950, 0.00336, 0.005
428960, 0.00666, 0.005
428970, 0.00547, 0.005
428980, 0.00475, 0.005
428990, 0.00283, 0.005
429000, 0.00455, 0.005
429010, 0.00730, 0.005
429020, 0.00437, 0.005
429030, 0.00397, 0.005
429040, 0.00517, 0.005
429050, 0.00285, 0.005
429060, 0.00669, 0.005
429070, 0.00891, 0.005
429080, 0.00447, 0.005
429090, 0.00439, 0.005
429100, 0.00267, 0.005
429110, 0.00316, 0.005
429120, 0.00538, 0.005
429130, 0.00323, 0.005
429140, 0.00548, 0.005
429150, 0.00238, 0.005
429160, 0.00492, 0.005
429170, 0.00437, 0.005
429180, 0.00225, 0.005
429190, 0.00416, 0.005
429200, 0.01056, 0.005
429210, 0.00642, 0.005
429220, 0.00429, 0.005
429230, 0.00267, 0.005
429240, 0.00304, 0.005
429250, 0.00482, 0.005
429260, 0.00705, 0.005
429270, 0.00311, 0.005
429280, 0.00360, 0.005
429290, 0.00564, 0.005
429300, 0.00611, 0.005
429310, 0.00289, 0.005
429320, 0.00368, 0.005
429330, 0.00383, 0.005
429340, 0.00289, 0.005
429350, 0.00339, 0.005
429360, 0.00202, 0.005
429370, 0.00495, 0.005
429380, 0.00529, 0.005
429390, 0.00497, 0.005
429400, 0.00379, 0.005
429410, 0.00636, 0.005
429420, 0.00476, 0.005
429430, 0.00677, 0.005
429440, 0.00282, 0.005
429450, 0.00610, 0.005
429460, 0.00544, 0.005
429470, 0.00510, 0.005
429480, 0.00390, 0.005
429490, 0.00397, 0.005
429500, 0.00337, 0.005
429510, 0.00382, 0.005
429520, 0.00334, 0.005
429530, 0.00447, 0.005
429540, 0.00513, 0.005
429550, 0.00265, 0.005
429560, 0.00370, 0.005
429570, 0.00328, 0.005
429580, 0.00266, 0.005
429590, 0.00340, 0.005
429600, 0.00369, 0.005
429610, 0.00479, 0.005
429620, 0.00337, 0.005
429630, 0.00433, 0.005
429640, 0.00506, 0.005
429650, 0.00337, 0.005
429660, 0.00602, 0.005
429670, 0.00416, 0.005
429680, 0.00589, 0.005
429690, 0.00291, 0.005
429700, 0.00608, 0.005
429710, 0.00575, 0.005
429720, 0.00356, 0.005
429730, 0.00701, 0.005
429740, 0.00563, 0.005
429750, 0.00563, 0.005
429760, 0.00389, 0.005
429770, 0.00339, 0.005
429780, 0.00265, 0.005
429790, 0.00559, 0.005
429800, 0.00488, 0.005
429810, 0.00340, 0.005
429820, 0.00278, 0.005
429830, 0.00650, 0.005
429840, 0.00465, 0.005
429850, 0.00393, 0.005
429860, 0.00335, 0.005
429870, 0.00368, 0.005
429880, 0.00199, 0.005
429890, 0.00293, 0.005
429900, 0.00500, 0.005
429910, 0.00357, 0.005
429920, 0.00616, 0.005
429930, 0.00302, 0.005
429940, 0.00337, 0.005
429950, 0.00161, 0.005
429960, 0.00636, 0.005
429970, 0.00669, 0.005
429980, 0.00127, 0.005
429990, 0.00306, 0.005
430000, 0.00377, 0.005
430010, 0.00372, 0.005
430020, 0.00618, 0.005
430030, 0.00450, 0.005
430040, 0.00534, 0.005
430050, 0.00233, 0.005
430060, 0.00613, 0.005
430070, 0.00288, 0.005
430080, 0.00547, 0.005
430090, 0.00616, 0.005
430100, 0.00264, 0.005
430110, 0.00488, 0.005
430120, 0.00635, 0.005
430130, 0.00599, 0.005
430140, 0.00483, 0.005
430150, 0.00359, 0.005
430160, 0.00408, 0.005
430170, 0.00375, 0.005
430180, 0.00663, 0.005
430190, 0.00458, 0.005
430200, 0.00320, 0.005
430210, 0.00479, 0.005
430220, 0.00355, 0.005
430230, 0.00300, 0.005
430240, 0.00530, 0.005
430250, 0.00233, 0.005
430260, 0.00252, 0.005
430270, 0.00491, 0.005
430280, 0.00584, 0.005
430290, 0.00703, 0.005
430300, 0.00232, 0.005
430310, 0.00475, 0.005
430320, 0.00579, 0.005
430330, 0.00711, 0.005
430340, 0.00182, 0.005
430350, 0.00575, 0.005
430360, 0.00488, 0.005
430370, 0.00525, 0.005
430380, 0.00561, 0.005
430390, 0.00472, 0.005
430400, 0.00364, 0.005
430410, 0.00924, 0.005
430420, 0.00414, 0.005
430430, 0.00403, 0.005
430440, 0.00501, 0.005
430450, 0.00535, 0.005
430460, 0.00538, 0.005
430470, 0.00683, 0.005
430480, 0.00328, 0.005
430490, 0.00651, 0.005
430500, 0.00577, 0.005
430510, 0.00449, 0.005
430520, 0.00596, 0.005
430530, 0.00495, 0.005
430540, 0.00582, 0.005
430550, 0.00500, 0.005
430560, 0.00337, 0.005
430570, 0.00380, 0.005
430580, 0.00267, 0.005
430590, 0.00571, 0.005
430600, 0.00344, 0.005
430610, 0.00326, 0.005
430620, 0.00282, 0.005
430630, 0.00434, 0.005
430640, 0.00481, 0.005
430650, 0.00355, 0.005
430660, 0.00369, 0.005
430670, 0.00556, 0.005
430680, 0.00494, 0.005
430690, 0.00269, 0.005
430700, 0.00459, 0.005
430710, 0.00549, 0.005
430720, 0.00537, 0.005
430730, 0.00234, 0.005
430740, 0.00345, 0.005
430750, 0.00625, 0.005
430760, 0.00304, 0.005
430770, 0.00509, 0.005
430780, 0.00411, 0.005
430790, 0.00750, 0.005
430800, 0.00485, 0.005
430810, 0.00443, 0.005
430820, 0.00537, 0.005
430830, 0.00357, 0.005
430840, 0.00267, 0.005
430850, 0.00548, 0.005
430860, 0.00600, 0.005
430870, 0.00481, 0.005
430880, 0.00475, 0.005
430890, 0.00456, 0.005
430900, 0.00528, 0.005
430910, 0.00201, 0.005
430920, 0.00506, 0.005
430930, 0.00838, 0.005
430940, 0.00387, 0.005
430950, 0.00337, 0.005
430960, 0.00503, 0.005
430970, 0.00450, 0.005
430980, 0.00471, 0.005
430990, 0.00311, 0.005
431000, 0.00337, 0.005
431010, 0.00358, 0.005
431020, 0.00286, 0.005
431030, 0.00376, 0.005
431040, 0.00483, 0.005
431050, 0.00517, 0.005
431060, 0.00312, 0.005
431070, 0.00453, 0.005
431080, 0.00487, 0.005
431090, 0.00538, 0.005
431100, 0.00514, 0.005
431110, 0.00365, 0.005
431120, 0.00448, 0.005
431130, 0.00331, 0.005
431140, 0.00459, 0.005
431150, 0.00391, 0.005
431160, 0.00536, 0.005
431170, 0.00714, 0.005
431180, 0.00299, 0.005
431190, 0.00336, 0.005
431200, 0.00229, 0.005
431210, 0.00389, 0.005
431220, 0.00504, 0.005
431230, 0.00486, 0.005
431240, 0.00296, 0.005
431250, 0.00281, 0.005
431260, 0.00346, 0.005
431270, 0.00446, 0.005
431280, 0.00398, 0.005
431290, 0.00506, 0.005
431300, 0.00359, 0.005
431310, 0.00591, 0.005
431320, 0.00426, 0.005
431330, 0.00587, 0.005
431340, 0.00261, 0.005
431350, 0.00525, 0.005
431360, 0.00548, 0.005
431370, 0.00866, 0.005
431380, 0.00451, 0.005
431390, 0.00433, 0.005
431400, 0.00371, 0.005
431410, 0.00339, 0.005
431420, 0.00491, 0.005
431430, 0.00500, 0.005
431440, 0.00494, 0.005
431450, 0.00247, 0.005
431460, 0.00436, 0.005
431470, 0.00554, 0.005
431480, 0.00637, 0.005
431490, 0.00365, 0.005
431500, 0.00318, 0.005
431510, 0.00608, 0.005
431520, 0.00377, 0.005
431530, 0.00511, 0.005
431540, 0.00313, 0.005
431550, 0.00377, 0.005
431560, 0.00431, 0.005
431570, 0.00586, 0.005
431580, 0.00389, 0.005
431590, 0.00466, 0.005
431600, 0.00451, 0.005
431610, 0.00464, 0.005
431620, 0.00372, 0.005
431630, 0.00417, 0.005
431640, 0.00626, 0.005
431650, 0.00474, 0.005
431660, 0.00360, 0.005
431670, 0.00306, 0.005
431680, 0.00503, 0.005
431690, 0.00496, 0.005
431700, 0.00330, 0.005
431710, 0.00359, 0.005
431720, 0.00350, 0.005
431730, 0.00474, 0.005
431740, 0.00279, 0.005
431750, 0.00343, 0.005
431760, 0.00419, 0.005
431770, 0.00593, 0.005
431780, 0.00368, 0.005
431790, 0.00370, 0.005
431800, 0.00280, 0.005
431810, 0.00355, 0.005
431820, 0.00355, 0.005
431830, 0.00454, 0.005
431840, 0.00269, 0.005
431850, 0.00367, 0.005
431860, 0.00417, 0.005
431870, 0.00366, 0.005
431880, 0.00603, 0.005
431890, 0.00716, 0.005
431900, 0.00356, 0.005
431910, 0.00425, 0.005
431920, 0.00786, 0.005
431930, 0.00490, 0.005
431940, 0.00340, 0.005
431950, 0.00282, 0.005
431960, 0.00323, 0.005
431970, 0.00547, 0.005
431980, 0.00668, 0.005
431990, 0.00544, 0.005
432000, 0.00293, 0.005
432010, 0.00404, 0.005
432020, 0.00426, 0.005
432030, 0.00482, 0.005
432040, 0.00366, 0.005
432050, 0.00314, 0.005
432060, 0.00347, 0.005
432070, 0.00305, 0.005
432080, 0.00360, 0.005
432090, 0.00602, 0.005
432100, 0.00453, 0.005
432110, 0.00410, 0.005
432120, 0.00436, 0.005
432130, 0.00235, 0.005
432140, 0.00307, 0.005
432150, 0.00309, 0.005
432160, 0.00810, 0.005
432170, 0.00563, 0.005
432180, 0.00645, 0.005
432190, 0.00413, 0.005
432200, 0.00326, 0.005
432210, 0.00364, 0.005
432220, 0.00228, 0.005
432230, 0.00355, 0.005
432240, 0.00436, 0.005
432250, 0.00310, 0.005
432260, 0.00483, 0.005
432270, 0.00656, 0.005
432280, 0.00377, 0.005
432290, 0.00476, 0.005
432300, 0.00314, 0.005
432310, 0.00353, 0.005
432320, 0.00378, 0.005
432330, 0.00394, 0.005
432340, 0.00519, 0.005
432350, 0.00494, 0.005
432360, 0.00484, 0.005
432370, 0.00585, 0.005
432380, 0.00511, 0.005
432390, 0.00617, 0.005
432400, 0.00375, 0.005
432410, 0.00309, 0.005
432420, 0.00434, 0.005
432430, 0.00344, 0.005
432440, 0.00595, 0.005
432450, 0.00502, 0.005
432460, 0.00649, 0.005
432470, 0.00403, 0.005
432480, 0.00450, 0.005
432490, 0.00600, 0.005
432500, 0.00547, 0.005
432510, 0.00460, 0.005
432520, 0.00542, 0.005
432530, 0.00496, 0.005
432540, 0.00562, 0.005
432550, 0.00625, 0.005
432560, 0.00639, 0.005
432570, 0.00405, 0.005
432580, 0.00456, 0.005
432590, 0.00479, 0.005
432600, 0.00382, 0.005
432610, 0.00528, 0.005
432620, 0.00382, 0.005
432630, 0.00409, 0.005
432640, 0.00566, 0.005
432650, 0.00597, 0.005
432660, 0.00315, 0.005
432670, 0.00328, 0.005
432680, 0.00431, 0.005
432690, 0.00563, 0.005
432700, 0.00456, 0.005
432710, 0.00245, 0.005
432720, 0.00437, 0.005
432730, 0.00312, 0.005
432740, 0.00567, 0.005
432750, 0.00483, 0.005
432760, 0.00307, 0.005
432770, 0.00372, 0.005
432780, 0.00703, 0.005
432790, 0.00314, 0.005
432800, 0.00330, 0.005
432810, 0.00484, 0.005
432820, 0.00696, 0.005
432830, 0.00384, 0.005
432840, 0.00446, 0.005
432850, 0.00247, 0.005
432860, 0.00683, 0.005
432870, 0.00450, 0.005
432880, 0.00281, 0.005
432890, 0.00430, 0.005
432900, 0.00463, 0.005
432910, 0.00654, 0.005
432920, 0.00508, 0.005
432930, 0.00197, 0.005
432940, 0.00575, 0.005
432950, 0.00467, 0.005
432960, 0.00272, 0.005
432970, 0.00446, 0.005
432980, 0.00292, 0.005
432990, 0.00452, 0.005
433000, 0.00417, 0.005
433010, 0.00418, 0.005
433020, 0.00299, 0.005
433030, 0.00380, 0.005
433040, 0.00555, 0.005
433050, 0.00333, 0.005
433060, 0.00287, 0.005
433070, 0.00235, 0.005
433080, 0.00516, 0.005
433090, 0.00320, 0.005
433100, 0.00443, 0.005
433110, 0.00552, 0.005
433120, 0.00260, 0.005
433130, 0.00268, 0.005
433140, 0.00450, 0.005
433150, 0.00394, 0.005
433160, 0.00419, 0.005
433170, 0.00229, 0.005
433180, 0.00501, 0.005
433190, 0.00707, 0.005
433200, 0.00446, 0.005
433210, 0.00351, 0.005
433220, 0.00317, 0.005
433230, 0.00387, 0.005
433240, 0.00461, 0.005
433250, 0.00471, 0.005
433260, 0.00392, 0.005
433270, 0.00653, 0.005
433280, 0.00609, 0.005
433290, 0.00377, 0.005
433300, 0.00328, 0.005
433310, 0.00426, 0.005
433320, 0.00525, 0.005
433330, 0.00215, 0.005
433340, 0.00427, 0.005
433350, 0.00280, 0.005
433360, 0.00480, 0.005
433370, 0.00648, 0.005
433380, 0.00541, 0.005
433390, 0.00331, 0.005
433400, 0.00277, 0.005
433410, 0.00472, 0.005
433420, 0.00376, 0.005
433430, 0.00404, 0.005
433440, 0.00312, 0.005
433450, 0.00224, 0.005
433460, 0.00408, 0.005
433470, 0.00447, 0.005
433480, 0.00407, 0.005
433490, 0.00229, 0.005
433500, 0.00209, 0.005
433510, 0.00287, 0.005
433520, 0.00417, 0.005
433530, 0.00404, 0.005
433540, 0.00258, 0.005
433550, 0.00439, 0.005
433560, 0.00267, 0.005
433570, 0.00503, 0.005
433580, 0.00311, 0.005
433590, 0.00446, 0.005
433600, 0.00323, 0.005
433610, 0.00449, 0.005
433620, 0.00366, 0.005
433630, 0.00485, 0.005
433640, 0.00445, 0.005
433650, 0.00486, 0.005
433660, 0.00383, 0.005
433670, 0.00518, 0.005
433680, 0.00442, 0.005
433690, 0.00344, 0.005
433700, 0.00652, 0.005
433710, 0.00390, 0.005
433720, 0.00273, 0.005
433730, 0.00709, 0.005
433740, 0.00398, 0.005
433750, 0.00229, 0.005
433760, 0.00483, 0.005
433770, 0.00597, 0.005
433780, 0.00637, 0.005
433790, 0.00459, 0.005
433800, 0.00164, 0.005
433810, 0.00561, 0.005
433820, 0.00312, 0.005
433830, 0.00327, 0.005
433840, 0.00565, 0.005
433850, 0.00253, 0.005
433860, 0.00585, 0.005
433870, 0.00465, 0.005
433880, 0.00385, 0.005
433890, 0.00329, 0.005
433900, 0.00295, 0.005
433910, 0.00666, 0.005
433920, 0.00449, 0.005
433930, 0.00575, 0.005
433940, 0.00553, 0.005
433950, 0.00376, 0.005
433960, 0.00326, 0.005
433970, 0.00281, 0.005
433980, 0.00369, 0.005
433990, 0.00539, 0.005
434000, 0.00614, 0.005
434010, 0.00306, 0.005
434020, 0.00336, 0.005
434030, 0.00307, 0.005
434040, 0.00501, 0.005
434050, 0.00329, 0.005
434060, 0.00436, 0.005
434070, 0.00419, 0.005
434080, 0.00503, 0.005
434090, 0.00299, 0.005
434100, 0.00494, 0.005
434110, 0.00347, 0.005
434120, 0.00518, 0.005
434130, 0.00407, 0.005
434140, 0.00431, 0.005
434150, 0.00408, 0.005
434160, 0.00489, 0.005
434170, 0.00379, 0.005
434180, 0.00490, 0.005
434190, 0.00513, 0.005
434200, 0.00331, 0.005
434210, 0.00482, 0.005
434220, 0.00216, 0.005
434230, 0.00373, 0.005
434240, 0.00258, 0.005
434250, 0.00335, 0.005
434260, 0.00415, 0.005
434270, 0.00310, 0.005
434280, 0.00504, 0.005
434290, 0.00435, 0.005
434300, 0.00613, 0.005
434310, 0.00371, 0.005
434320, 0.00243, 0.005
434330, 0.00541, 0.005
434340, 0.00357, 0.005
434350, 0.00316, 0.005
434360, 0.00522, 0.005
434370, 0.00256, 0.005
434380, 0.00502, 0.005
434390, 0.00544, 0.005
434400, 0.00330, 0.005
434410, 0.00272, 0.005
434420, 0.00699, 0.005
434430, 0.00656, 0.005
434440, 0.00388, 0.005
434450, 0.00360, 0.005
434460, 0.00440, 0.005
434470, 0.00279, 0.005
434480, 0.00489, 0.005
434490, 0.00497, 0.005
434500, 0.00414, 0.005
